Space,Room,Timestamp,Temperature,AC Status,AC Desired Temperature,Light Sensor Value,Light Device Status
SPACE_2,ROOM_2,2024-12-25 10:38:58,29.17,off,none,830.62,off
SPACE_2,ROOM_3,2024-12-25 10:38:58,28.35,off,none,982.04,off
SPACE_1,ROOM_1,2024-12-25 10:39:58,28.73,off,none,861.97,off
SPACE_1,ROOM_2,2024-12-25 10:39:58,28.64,off,none,907.63,off
SPACE_1,ROOM_3,2024-12-25 10:39:58,29.87,off,none,822.15,off
SPACE_2,ROOM_1,2024-12-25 10:39:58,29.88,off,none,998.67,off
SPACE_2,ROOM_2,2024-12-25 10:39:58,28.35,off,none,996.89,off
SPACE_2,ROOM_3,2024-12-25 10:39:58,29.19,off,none,892.62,off
SPACE_1,ROOM_1,2024-12-25 10:40:58,28.81,off,none,947.1,off
SPACE_1,ROOM_2,2024-12-25 10:40:58,29.61,off,none,962.35,off
SPACE_1,ROOM_3,2024-12-25 10:40:58,28.01,off,none,915.25,off
SPACE_2,ROOM_1,2024-12-25 10:40:58,29.4,off,none,981.09,off
SPACE_2,ROOM_2,2024-12-25 10:40:58,29.12,off,none,868.63,off
SPACE_2,ROOM_3,2024-12-25 10:40:58,28.95,off,none,824.59,off
SPACE_1,ROOM_1,2024-12-25 10:41:58,29.72,off,none,898.63,off
SPACE_1,ROOM_2,2024-12-25 10:41:58,28.86,off,none,912.92,off
SPACE_1,ROOM_3,2024-12-25 10:41:58,28.57,off,none,916.46,off
SPACE_2,ROOM_1,2024-12-25 10:41:58,29.7,off,none,986.59,off
SPACE_2,ROOM_2,2024-12-25 10:41:58,28.13,off,none,950.51,off
SPACE_2,ROOM_3,2024-12-25 10:41:58,29.86,off,none,814.44,off
SPACE_1,ROOM_1,2024-12-25 10:42:58,28.84,off,none,822.13,off
SPACE_1,ROOM_2,2024-12-25 10:42:58,28.77,off,none,927.11,off
SPACE_1,ROOM_3,2024-12-25 10:42:58,29.64,off,none,998.42,off
SPACE_2,ROOM_1,2024-12-25 10:42:58,28.82,off,none,942.17,off
SPACE_2,ROOM_2,2024-12-25 10:42:58,28.77,off,none,877.97,off
SPACE_2,ROOM_3,2024-12-25 10:42:58,28.08,off,none,926.26,off
SPACE_1,ROOM_1,2024-12-25 10:43:58,28.07,off,none,913.5,off
SPACE_1,ROOM_2,2024-12-25 10:43:58,29.3,off,none,855.75,off
SPACE_1,ROOM_3,2024-12-25 10:43:58,29.12,off,none,944.04,off
SPACE_2,ROOM_1,2024-12-25 10:43:58,29.93,off,none,811.16,off
SPACE_2,ROOM_2,2024-12-25 10:43:58,28.48,off,none,848.78,off
SPACE_2,ROOM_3,2024-12-25 10:43:58,29.56,off,none,905.29,off
SPACE_1,ROOM_1,2024-12-25 10:44:58,29.77,off,none,857.06,off
SPACE_1,ROOM_2,2024-12-25 10:44:58,29.69,off,none,953.43,off
SPACE_1,ROOM_3,2024-12-25 10:44:58,28.04,off,none,837.09,off
SPACE_2,ROOM_1,2024-12-25 10:44:58,29.45,off,none,893.56,off
SPACE_2,ROOM_2,2024-12-25 10:44:58,29.97,off,none,888.36,off
SPACE_2,ROOM_3,2024-12-25 10:44:58,28.63,off,none,904.75,off
SPACE_1,ROOM_1,2024-12-25 10:45:58,28.65,off,none,990.07,off
SPACE_1,ROOM_2,2024-12-25 10:45:58,28.59,off,none,826.33,off
SPACE_1,ROOM_3,2024-12-25 10:45:58,29.82,off,none,937.85,off
SPACE_2,ROOM_1,2024-12-25 10:45:58,29.94,off,none,946.5,off
SPACE_2,ROOM_2,2024-12-25 10:45:58,28.04,off,none,872.14,off
SPACE_2,ROOM_3,2024-12-25 10:45:58,28.97,off,none,940.41,off
SPACE_1,ROOM_1,2024-12-25 10:46:58,29.03,off,none,935.43,off
SPACE_1,ROOM_2,2024-12-25 10:46:58,28.85,off,none,964.07,off
SPACE_1,ROOM_3,2024-12-25 10:46:58,28.5,off,none,812.95,off
SPACE_2,ROOM_1,2024-12-25 10:46:58,28.01,off,none,909.65,off
SPACE_2,ROOM_2,2024-12-25 10:46:58,28.41,off,none,895.03,off
SPACE_2,ROOM_3,2024-12-25 10:46:58,28.92,off,none,824.48,off
SPACE_1,ROOM_1,2024-12-25 10:47:58,28.5,off,none,903.23,off
SPACE_1,ROOM_2,2024-12-25 10:47:58,29.24,off,none,988.18,off
SPACE_1,ROOM_3,2024-12-25 10:47:58,28.57,off,none,883.24,off
SPACE_2,ROOM_1,2024-12-25 10:47:58,28.51,off,none,810.76,off
SPACE_2,ROOM_2,2024-12-25 10:47:58,29.61,off,none,976.32,off
SPACE_2,ROOM_3,2024-12-25 10:47:58,29.36,off,none,863.85,off
SPACE_1,ROOM_1,2024-12-25 10:48:58,28.74,off,none,929.43,off
SPACE_1,ROOM_2,2024-12-25 10:48:58,29.19,off,none,857.56,off
SPACE_1,ROOM_3,2024-12-25 10:48:58,29.61,off,none,844.53,off
SPACE_2,ROOM_1,2024-12-25 10:48:58,29.07,off,none,836.4,off
SPACE_2,ROOM_2,2024-12-25 10:48:58,29.71,off,none,890.25,off
SPACE_2,ROOM_3,2024-12-25 10:48:58,28.03,off,none,871.47,off
SPACE_1,ROOM_1,2024-12-25 10:49:58,28.89,off,none,868.95,off
SPACE_1,ROOM_2,2024-12-25 10:49:58,28.5,off,none,975.46,off
SPACE_1,ROOM_3,2024-12-25 10:49:58,29.72,off,none,981.25,off
SPACE_2,ROOM_1,2024-12-25 10:49:58,28.45,off,none,829.41,off
SPACE_2,ROOM_2,2024-12-25 10:49:58,28.95,off,none,952.35,off
SPACE_2,ROOM_3,2024-12-25 10:49:58,29.06,off,none,955.72,off
SPACE_1,ROOM_1,2024-12-25 10:50:58,28.86,off,none,906.36,off
SPACE_1,ROOM_2,2024-12-25 10:50:58,29.44,off,none,899.13,off
SPACE_1,ROOM_3,2024-12-25 10:50:58,28.28,off,none,893.08,off
SPACE_2,ROOM_1,2024-12-25 10:50:58,29.97,off,none,932.6,off
SPACE_2,ROOM_2,2024-12-25 10:50:58,29.19,off,none,840.49,off
SPACE_2,ROOM_3,2024-12-25 10:50:58,28.36,off,none,814.29,off
SPACE_1,ROOM_1,2024-12-25 10:51:58,28.63,off,none,841.43,off
SPACE_1,ROOM_2,2024-12-25 10:51:58,28.16,off,none,984.72,off
SPACE_1,ROOM_3,2024-12-25 10:51:58,29.8,off,none,888.57,off
SPACE_2,ROOM_1,2024-12-25 10:51:58,28.61,off,none,824.06,off
SPACE_2,ROOM_2,2024-12-25 10:51:58,29.62,off,none,881.96,off
SPACE_2,ROOM_3,2024-12-25 10:51:58,28.7,off,none,914.81,off
SPACE_1,ROOM_1,2024-12-25 10:52:58,28.03,off,none,824.43,off
SPACE_1,ROOM_2,2024-12-25 10:52:58,28.49,off,none,960.04,off
SPACE_1,ROOM_3,2024-12-25 10:52:58,28.84,off,none,925.88,off
SPACE_2,ROOM_1,2024-12-25 10:52:58,29.03,off,none,974.08,off
SPACE_2,ROOM_2,2024-12-25 10:52:58,29.2,off,none,960.63,off
SPACE_2,ROOM_3,2024-12-25 10:52:58,29.38,off,none,935.55,off
SPACE_1,ROOM_1,2024-12-25 10:53:58,28.37,off,none,955.3,off
SPACE_1,ROOM_2,2024-12-25 10:53:58,28.48,off,none,974.23,off
SPACE_1,ROOM_3,2024-12-25 10:53:58,29.81,off,none,836.02,off
SPACE_2,ROOM_1,2024-12-25 10:53:58,28.99,off,none,892.14,off
SPACE_2,ROOM_2,2024-12-25 10:53:58,28.97,off,none,814.39,off
SPACE_2,ROOM_3,2024-12-25 10:53:58,29.78,off,none,912.88,off
SPACE_1,ROOM_1,2024-12-25 10:54:58,28.51,off,none,878.43,off
SPACE_1,ROOM_2,2024-12-25 10:54:58,28.55,off,none,829.54,off
SPACE_1,ROOM_3,2024-12-25 10:54:58,29.74,off,none,982.06,off
SPACE_2,ROOM_1,2024-12-25 10:54:58,28.92,off,none,912.57,off
SPACE_2,ROOM_2,2024-12-25 10:54:58,28.01,off,none,892.6,off
SPACE_2,ROOM_3,2024-12-25 10:54:58,29.4,off,none,812.71,off
SPACE_1,ROOM_1,2024-12-25 10:55:58,28.59,off,none,883.5,off
SPACE_1,ROOM_2,2024-12-25 10:55:58,28.1,off,none,979.61,off
SPACE_1,ROOM_3,2024-12-25 10:55:58,28.28,off,none,897.46,off
SPACE_2,ROOM_1,2024-12-25 10:55:58,29.98,off,none,951.27,off
SPACE_2,ROOM_2,2024-12-25 10:55:58,28.42,off,none,991.02,off
SPACE_2,ROOM_3,2024-12-25 10:55:58,28.79,off,none,826.87,off
SPACE_1,ROOM_1,2024-12-25 10:56:58,28.36,off,none,910.21,off
SPACE_1,ROOM_2,2024-12-25 10:56:58,28.26,off,none,996.3,off
SPACE_1,ROOM_3,2024-12-25 10:56:58,29.53,off,none,989.09,off
SPACE_2,ROOM_1,2024-12-25 10:56:58,29.71,off,none,845.54,off
SPACE_2,ROOM_2,2024-12-25 10:56:58,29.09,off,none,982.57,off
SPACE_2,ROOM_3,2024-12-25 10:56:58,28.26,off,none,917.92,off
SPACE_1,ROOM_1,2024-12-25 10:57:58,29.0,off,none,853.35,off
SPACE_1,ROOM_2,2024-12-25 10:57:58,28.47,off,none,907.51,off
SPACE_1,ROOM_3,2024-12-25 10:57:58,28.29,off,none,900.97,off
SPACE_2,ROOM_1,2024-12-25 10:57:58,29.54,off,none,812.31,off
SPACE_2,ROOM_2,2024-12-25 10:57:58,29.28,off,none,881.94,off
SPACE_2,ROOM_3,2024-12-25 10:57:58,28.42,off,none,892.36,off
SPACE_1,ROOM_1,2024-12-25 10:58:58,28.12,off,none,857.14,off
SPACE_1,ROOM_2,2024-12-25 10:58:58,29.95,off,none,936.62,off
SPACE_1,ROOM_3,2024-12-25 10:58:58,28.69,off,none,802.96,off
SPACE_2,ROOM_1,2024-12-25 10:58:58,28.71,off,none,879.78,off
SPACE_2,ROOM_2,2024-12-25 10:58:58,29.55,off,none,864.52,off
SPACE_2,ROOM_3,2024-12-25 10:58:58,28.09,off,none,942.27,off
SPACE_1,ROOM_1,2024-12-25 10:59:58,28.57,off,none,960.88,off
SPACE_1,ROOM_2,2024-12-25 10:59:58,29.12,off,none,977.07,off
SPACE_1,ROOM_3,2024-12-25 10:59:58,28.05,off,none,825.65,off
SPACE_2,ROOM_1,2024-12-25 10:59:58,29.54,off,none,815.91,off
SPACE_2,ROOM_2,2024-12-25 10:59:58,29.47,off,none,852.29,off
SPACE_2,ROOM_3,2024-12-25 10:59:58,28.79,off,none,867.6,off
SPACE_1,ROOM_1,2024-12-25 11:00:58,29.3,off,none,860.88,off
SPACE_1,ROOM_2,2024-12-25 11:00:58,28.9,off,none,938.11,off
SPACE_1,ROOM_3,2024-12-25 11:00:58,28.11,off,none,859.88,off
SPACE_2,ROOM_1,2024-12-25 11:00:58,29.26,off,none,952.94,off
SPACE_2,ROOM_2,2024-12-25 11:00:58,28.12,off,none,846.81,off
SPACE_2,ROOM_3,2024-12-25 11:00:58,29.1,off,none,932.86,off
SPACE_1,ROOM_1,2024-12-25 11:01:58,29.17,off,none,894.16,off
SPACE_1,ROOM_2,2024-12-25 11:01:58,29.2,off,none,876.35,off
SPACE_1,ROOM_3,2024-12-25 11:01:58,28.84,off,none,835.32,off
SPACE_2,ROOM_1,2024-12-25 11:01:58,28.02,off,none,958.07,off
SPACE_2,ROOM_2,2024-12-25 11:01:58,28.19,off,none,858.54,off
SPACE_2,ROOM_3,2024-12-25 11:01:58,28.55,off,none,821.44,off
SPACE_1,ROOM_1,2024-12-25 11:02:58,29.34,off,none,866.28,off
SPACE_1,ROOM_2,2024-12-25 11:02:58,29.58,off,none,810.17,off
SPACE_1,ROOM_3,2024-12-25 11:02:58,28.56,off,none,970.69,off
SPACE_2,ROOM_1,2024-12-25 11:02:58,29.51,off,none,917.59,off
SPACE_2,ROOM_2,2024-12-25 11:02:58,28.84,off,none,837.71,off
SPACE_2,ROOM_3,2024-12-25 11:02:58,28.75,off,none,876.99,off
SPACE_1,ROOM_1,2024-12-25 11:03:58,28.13,off,none,803.86,off
SPACE_1,ROOM_2,2024-12-25 11:03:58,29.97,off,none,856.77,off
SPACE_1,ROOM_3,2024-12-25 11:03:58,28.24,off,none,847.36,off
SPACE_2,ROOM_1,2024-12-25 11:03:58,28.14,off,none,902.55,off
SPACE_2,ROOM_2,2024-12-25 11:03:58,29.23,off,none,855.42,off
SPACE_2,ROOM_3,2024-12-25 11:03:58,28.23,off,none,894.67,off
SPACE_1,ROOM_1,2024-12-25 11:04:58,28.33,off,none,922.28,off
SPACE_1,ROOM_2,2024-12-25 11:04:58,28.83,off,none,800.65,off
SPACE_1,ROOM_3,2024-12-25 11:04:58,29.47,off,none,828.01,off
SPACE_2,ROOM_1,2024-12-25 11:04:58,28.23,off,none,827.91,off
SPACE_2,ROOM_2,2024-12-25 11:04:58,29.15,off,none,934.84,off
SPACE_2,ROOM_3,2024-12-25 11:04:58,29.88,off,none,912.0,off
SPACE_1,ROOM_1,2024-12-25 11:05:58,28.49,off,none,943.0,off
SPACE_1,ROOM_2,2024-12-25 11:05:58,28.21,off,none,871.87,off
SPACE_1,ROOM_3,2024-12-25 11:05:58,29.89,off,none,877.0,off
SPACE_2,ROOM_1,2024-12-25 11:05:58,29.64,off,none,861.05,off
SPACE_2,ROOM_2,2024-12-25 11:05:58,28.98,off,none,915.15,off
SPACE_2,ROOM_3,2024-12-25 11:05:58,28.8,off,none,840.95,off
SPACE_1,ROOM_1,2024-12-25 11:06:58,28.25,off,none,819.74,off
SPACE_1,ROOM_2,2024-12-25 11:06:58,29.11,off,none,808.54,off
SPACE_1,ROOM_3,2024-12-25 11:06:58,29.05,off,none,926.47,off
SPACE_2,ROOM_1,2024-12-25 11:06:58,29.13,off,none,921.57,off
SPACE_2,ROOM_2,2024-12-25 11:06:58,28.55,off,none,976.48,off
SPACE_2,ROOM_3,2024-12-25 11:06:58,28.59,off,none,887.12,off
SPACE_1,ROOM_1,2024-12-25 11:07:58,28.31,off,none,956.17,off
SPACE_1,ROOM_2,2024-12-25 11:07:58,28.23,off,none,856.63,off
SPACE_1,ROOM_3,2024-12-25 11:07:58,29.51,off,none,960.83,off
SPACE_2,ROOM_1,2024-12-25 11:07:58,28.78,off,none,881.83,off
SPACE_2,ROOM_2,2024-12-25 11:07:58,29.97,off,none,808.92,off
SPACE_2,ROOM_3,2024-12-25 11:07:58,28.35,off,none,986.33,off
SPACE_1,ROOM_1,2024-12-25 11:08:58,28.12,off,none,992.01,off
SPACE_1,ROOM_2,2024-12-25 11:08:58,29.44,off,none,886.6,off
SPACE_1,ROOM_3,2024-12-25 11:08:58,29.65,off,none,900.49,off
SPACE_2,ROOM_1,2024-12-25 11:08:58,28.9,off,none,839.49,off
SPACE_2,ROOM_2,2024-12-25 11:08:58,29.46,off,none,921.95,off
SPACE_2,ROOM_3,2024-12-25 11:08:58,29.44,off,none,886.71,off
SPACE_1,ROOM_1,2024-12-25 11:09:58,29.9,off,none,966.07,off
SPACE_1,ROOM_2,2024-12-25 11:09:58,29.53,off,none,948.68,off
SPACE_1,ROOM_3,2024-12-25 11:09:58,28.38,off,none,836.82,off
SPACE_2,ROOM_1,2024-12-25 11:09:58,29.6,off,none,937.23,off
SPACE_2,ROOM_2,2024-12-25 11:09:58,29.16,off,none,815.58,off
SPACE_2,ROOM_3,2024-12-25 11:09:58,29.59,off,none,946.54,off
SPACE_1,ROOM_1,2024-12-25 11:10:58,29.94,off,none,830.58,off
SPACE_1,ROOM_2,2024-12-25 11:10:58,28.24,off,none,951.2,off
SPACE_1,ROOM_3,2024-12-25 11:10:58,28.9,off,none,909.42,off
SPACE_2,ROOM_1,2024-12-25 11:10:58,28.4,off,none,977.95,off
SPACE_2,ROOM_2,2024-12-25 11:10:58,29.19,off,none,836.16,off
SPACE_2,ROOM_3,2024-12-25 11:10:58,28.46,off,none,964.66,off
SPACE_1,ROOM_1,2024-12-25 11:11:58,29.42,off,none,876.71,off
SPACE_1,ROOM_2,2024-12-25 11:11:58,29.21,off,none,837.85,off
SPACE_1,ROOM_3,2024-12-25 11:11:58,29.95,off,none,849.86,off
SPACE_2,ROOM_1,2024-12-25 11:11:58,28.25,off,none,964.66,off
SPACE_2,ROOM_2,2024-12-25 11:11:58,28.3,off,none,970.47,off
SPACE_2,ROOM_3,2024-12-25 11:11:58,28.23,off,none,964.16,off
SPACE_1,ROOM_1,2024-12-25 11:12:58,29.15,off,none,953.16,off
SPACE_1,ROOM_2,2024-12-25 11:12:58,28.17,off,none,923.29,off
SPACE_1,ROOM_3,2024-12-25 11:12:58,28.44,off,none,879.11,off
SPACE_2,ROOM_1,2024-12-25 11:12:58,29.64,off,none,843.89,off
SPACE_2,ROOM_2,2024-12-25 11:12:58,28.33,off,none,994.52,off
SPACE_2,ROOM_3,2024-12-25 11:12:58,29.29,off,none,874.31,off
SPACE_1,ROOM_1,2024-12-25 11:13:58,29.0,off,none,975.48,off
SPACE_1,ROOM_2,2024-12-25 11:13:58,29.1,off,none,838.7,off
SPACE_1,ROOM_3,2024-12-25 11:13:58,29.01,off,none,905.06,off
SPACE_2,ROOM_1,2024-12-25 11:13:58,28.61,off,none,927.49,off
SPACE_2,ROOM_2,2024-12-25 11:13:58,28.76,off,none,986.61,off
SPACE_2,ROOM_3,2024-12-25 11:13:58,28.48,off,none,897.51,off
SPACE_1,ROOM_1,2024-12-25 11:14:58,29.55,off,none,878.4,off
SPACE_1,ROOM_2,2024-12-25 11:14:58,29.24,off,none,937.87,off
SPACE_1,ROOM_3,2024-12-25 11:14:58,28.37,off,none,811.45,off
SPACE_2,ROOM_1,2024-12-25 11:14:58,28.03,off,none,815.03,off
SPACE_2,ROOM_2,2024-12-25 11:14:58,29.67,off,none,944.3,off
SPACE_2,ROOM_3,2024-12-25 11:14:58,28.02,off,none,858.67,off
SPACE_1,ROOM_1,2024-12-25 11:15:58,28.3,off,none,953.99,off
SPACE_1,ROOM_2,2024-12-25 11:15:58,28.99,off,none,944.33,off
SPACE_1,ROOM_3,2024-12-25 11:15:58,28.11,off,none,882.92,off
SPACE_2,ROOM_1,2024-12-25 11:15:58,29.22,off,none,938.06,off
SPACE_2,ROOM_2,2024-12-25 11:15:58,29.56,off,none,861.88,off
SPACE_2,ROOM_3,2024-12-25 11:15:58,29.03,off,none,944.48,off
SPACE_1,ROOM_1,2024-12-25 11:16:58,29.31,off,none,859.05,off
SPACE_1,ROOM_2,2024-12-25 11:16:58,29.25,off,none,830.69,off
SPACE_1,ROOM_3,2024-12-25 11:16:58,28.09,off,none,905.0,off
SPACE_2,ROOM_1,2024-12-25 11:16:58,28.33,off,none,853.51,off
SPACE_2,ROOM_2,2024-12-25 11:16:58,28.63,off,none,849.71,off
SPACE_2,ROOM_3,2024-12-25 11:16:58,28.41,off,none,960.91,off
SPACE_1,ROOM_1,2024-12-25 11:17:58,28.23,off,none,803.51,off
SPACE_1,ROOM_2,2024-12-25 11:17:58,29.51,off,none,874.31,off
SPACE_1,ROOM_3,2024-12-25 11:17:58,28.08,off,none,940.4,off
SPACE_2,ROOM_1,2024-12-25 11:17:58,29.53,off,none,936.36,off
SPACE_2,ROOM_2,2024-12-25 11:17:58,28.37,off,none,871.1,off
SPACE_2,ROOM_3,2024-12-25 11:17:58,29.57,off,none,998.61,off
SPACE_1,ROOM_1,2024-12-25 11:18:58,28.91,off,none,880.15,off
SPACE_1,ROOM_2,2024-12-25 11:18:58,28.48,off,none,823.92,off
SPACE_1,ROOM_3,2024-12-25 11:18:58,28.57,off,none,909.61,off
SPACE_2,ROOM_1,2024-12-25 11:18:58,29.57,off,none,801.49,off
SPACE_2,ROOM_2,2024-12-25 11:18:58,28.9,off,none,872.4,off
SPACE_2,ROOM_3,2024-12-25 11:18:58,28.4,off,none,841.57,off
SPACE_1,ROOM_1,2024-12-25 11:19:58,28.08,off,none,822.18,off
SPACE_1,ROOM_2,2024-12-25 11:19:58,29.29,off,none,800.31,off
SPACE_1,ROOM_3,2024-12-25 11:19:58,29.69,off,none,834.01,off
SPACE_2,ROOM_1,2024-12-25 11:19:58,28.35,off,none,952.66,off
SPACE_2,ROOM_2,2024-12-25 11:19:58,29.35,off,none,843.56,off
SPACE_2,ROOM_3,2024-12-25 11:19:58,29.4,off,none,920.32,off
SPACE_1,ROOM_1,2024-12-25 11:20:58,28.06,off,none,914.58,off
SPACE_1,ROOM_2,2024-12-25 11:20:58,29.21,off,none,817.07,off
SPACE_1,ROOM_3,2024-12-25 11:20:58,29.11,off,none,999.93,off
SPACE_2,ROOM_1,2024-12-25 11:20:58,28.36,off,none,861.96,off
SPACE_2,ROOM_2,2024-12-25 11:20:58,28.48,off,none,812.33,off
SPACE_2,ROOM_3,2024-12-25 11:20:58,29.69,off,none,905.48,off
SPACE_1,ROOM_1,2024-12-25 11:21:58,28.29,off,none,841.02,off
SPACE_1,ROOM_2,2024-12-25 11:21:58,29.58,off,none,979.06,off
SPACE_1,ROOM_3,2024-12-25 11:21:58,28.31,off,none,928.23,off
SPACE_2,ROOM_1,2024-12-25 11:21:58,28.53,off,none,819.97,off
SPACE_2,ROOM_2,2024-12-25 11:21:58,28.47,off,none,885.46,off
SPACE_2,ROOM_3,2024-12-25 11:21:58,29.85,off,none,887.41,off
SPACE_1,ROOM_1,2024-12-25 11:22:58,29.25,off,none,836.26,off
SPACE_1,ROOM_2,2024-12-25 11:22:58,28.53,off,none,979.08,off
SPACE_1,ROOM_3,2024-12-25 11:22:58,29.76,off,none,828.52,off
SPACE_2,ROOM_1,2024-12-25 11:22:58,29.54,off,none,860.74,off
SPACE_2,ROOM_2,2024-12-25 11:22:58,29.79,off,none,806.02,off
SPACE_2,ROOM_3,2024-12-25 11:22:58,29.03,off,none,894.66,off
SPACE_1,ROOM_1,2024-12-25 11:23:58,29.5,off,none,902.83,off
SPACE_1,ROOM_2,2024-12-25 11:23:58,29.21,off,none,958.37,off
SPACE_1,ROOM_3,2024-12-25 11:23:58,28.39,off,none,818.88,off
SPACE_2,ROOM_1,2024-12-25 11:23:58,29.18,off,none,827.01,off
SPACE_2,ROOM_2,2024-12-25 11:23:58,29.41,off,none,899.68,off
SPACE_2,ROOM_3,2024-12-25 11:23:58,29.57,off,none,860.41,off
SPACE_1,ROOM_1,2024-12-25 11:24:58,29.0,off,none,973.54,off
SPACE_1,ROOM_2,2024-12-25 11:24:58,28.16,off,none,851.18,off
SPACE_1,ROOM_3,2024-12-25 11:24:58,29.85,off,none,941.14,off
SPACE_2,ROOM_1,2024-12-25 11:24:58,28.18,off,none,919.46,off
SPACE_2,ROOM_2,2024-12-25 11:24:58,28.6,off,none,936.09,off
SPACE_2,ROOM_3,2024-12-25 11:24:58,29.12,off,none,843.85,off
SPACE_1,ROOM_1,2024-12-25 11:25:58,28.54,off,none,906.01,off
SPACE_1,ROOM_2,2024-12-25 11:25:58,29.47,off,none,899.56,off
SPACE_1,ROOM_3,2024-12-25 11:25:58,28.19,off,none,836.76,off
SPACE_2,ROOM_1,2024-12-25 11:25:58,29.52,off,none,856.5,off
SPACE_2,ROOM_2,2024-12-25 11:25:58,29.78,off,none,802.76,off
SPACE_2,ROOM_3,2024-12-25 11:25:58,28.92,off,none,813.68,off
SPACE_1,ROOM_1,2024-12-25 11:26:58,29.34,off,none,955.2,off
SPACE_1,ROOM_2,2024-12-25 11:26:58,28.96,off,none,976.93,off
SPACE_1,ROOM_3,2024-12-25 11:26:58,29.54,off,none,928.27,off
SPACE_2,ROOM_1,2024-12-25 11:26:58,29.51,off,none,883.29,off
SPACE_2,ROOM_2,2024-12-25 11:26:58,28.37,off,none,808.48,off
SPACE_2,ROOM_3,2024-12-25 11:26:58,28.22,off,none,910.92,off
SPACE_1,ROOM_1,2024-12-25 11:27:58,29.47,off,none,867.98,off
SPACE_1,ROOM_2,2024-12-25 11:27:58,29.12,off,none,873.99,off
SPACE_1,ROOM_3,2024-12-25 11:27:58,29.79,off,none,928.49,off
SPACE_2,ROOM_1,2024-12-25 11:27:58,28.05,off,none,869.48,off
SPACE_2,ROOM_2,2024-12-25 11:27:58,29.15,off,none,806.08,off
SPACE_2,ROOM_3,2024-12-25 11:27:58,29.17,off,none,960.33,off
SPACE_1,ROOM_1,2024-12-25 11:28:58,28.54,off,none,985.15,off
SPACE_1,ROOM_2,2024-12-25 11:28:58,29.39,off,none,961.05,off
SPACE_1,ROOM_3,2024-12-25 11:28:58,28.35,off,none,987.53,off
SPACE_2,ROOM_1,2024-12-25 11:28:58,29.94,off,none,992.11,off
SPACE_2,ROOM_2,2024-12-25 11:28:58,29.31,off,none,955.94,off
SPACE_2,ROOM_3,2024-12-25 11:28:58,29.76,off,none,870.2,off
SPACE_1,ROOM_1,2024-12-25 11:29:58,29.99,off,none,960.01,off
SPACE_1,ROOM_2,2024-12-25 11:29:58,29.16,off,none,806.39,off
SPACE_1,ROOM_3,2024-12-25 11:29:58,28.47,off,none,800.95,off
SPACE_2,ROOM_1,2024-12-25 11:29:58,28.84,off,none,985.99,off
SPACE_2,ROOM_2,2024-12-25 11:29:58,28.78,off,none,930.48,off
SPACE_2,ROOM_3,2024-12-25 11:29:58,29.36,off,none,879.76,off
SPACE_1,ROOM_1,2024-12-25 11:30:58,29.74,off,none,956.35,off
SPACE_1,ROOM_2,2024-12-25 11:30:58,28.55,off,none,956.4,off
SPACE_1,ROOM_3,2024-12-25 11:30:58,29.8,off,none,988.72,off
SPACE_2,ROOM_1,2024-12-25 11:30:58,29.65,off,none,904.05,off
SPACE_2,ROOM_2,2024-12-25 11:30:58,29.99,off,none,858.1,off
SPACE_2,ROOM_3,2024-12-25 11:30:58,29.02,off,none,914.2,off
SPACE_1,ROOM_1,2024-12-25 11:31:58,28.59,off,none,811.8,off
SPACE_1,ROOM_2,2024-12-25 11:31:58,28.09,off,none,947.19,off
SPACE_1,ROOM_3,2024-12-25 11:31:58,29.72,off,none,879.03,off
SPACE_2,ROOM_1,2024-12-25 11:31:58,29.63,off,none,822.27,off
SPACE_2,ROOM_2,2024-12-25 11:31:58,29.39,off,none,943.28,off
SPACE_2,ROOM_3,2024-12-25 11:31:58,28.37,off,none,859.24,off
SPACE_1,ROOM_1,2024-12-25 11:32:58,29.79,off,none,804.46,off
SPACE_1,ROOM_2,2024-12-25 11:32:58,29.38,off,none,904.63,off
SPACE_1,ROOM_3,2024-12-25 11:32:58,29.12,off,none,892.61,off
SPACE_2,ROOM_1,2024-12-25 11:32:58,29.37,off,none,984.63,off
SPACE_2,ROOM_2,2024-12-25 11:32:58,29.6,off,none,977.18,off
SPACE_2,ROOM_3,2024-12-25 11:32:58,29.62,off,none,857.73,off
SPACE_1,ROOM_1,2024-12-25 11:33:58,29.8,off,none,951.11,off
SPACE_1,ROOM_2,2024-12-25 11:33:58,29.24,off,none,827.44,off
SPACE_1,ROOM_3,2024-12-25 11:33:58,28.42,off,none,996.03,off
SPACE_2,ROOM_1,2024-12-25 11:33:58,28.9,off,none,982.82,off
SPACE_2,ROOM_2,2024-12-25 11:33:58,28.45,off,none,976.82,off
SPACE_2,ROOM_3,2024-12-25 11:33:58,28.43,off,none,931.39,off
SPACE_1,ROOM_1,2024-12-25 11:34:58,29.24,off,none,813.84,off
SPACE_1,ROOM_2,2024-12-25 11:34:58,28.94,off,none,887.72,off
SPACE_1,ROOM_3,2024-12-25 11:34:58,29.52,off,none,846.77,off
SPACE_2,ROOM_1,2024-12-25 11:34:58,29.06,off,none,812.39,off
SPACE_2,ROOM_2,2024-12-25 11:34:58,28.33,off,none,839.9,off
SPACE_2,ROOM_3,2024-12-25 11:34:58,28.7,off,none,936.8,off
SPACE_1,ROOM_1,2024-12-25 11:35:58,28.52,off,none,800.02,off
SPACE_1,ROOM_2,2024-12-25 11:35:58,29.27,off,none,894.54,off
